vehicle,line_code,date
BC302,372,2019-03-08
BC312,372,2019-03-08
CA011,372,2019-03-08
BC030,373,2019-03-08
CI004,373,2019-03-08
CC298,373,2019-03-08
BC022,374,2019-03-08
BC190,374,2019-03-08
BC031,374,2019-03-08
BA135,374,2019-03-08
BC029,374,2019-03-08
CC195,375,2019-03-08
CI006,375,2019-03-08
BC930,378,2019-03-08
CC196,380,2019-03-08
CC300,380,2019-03-08
CC301,380,2019-03-08
BI882,385,2019-03-08
BC927,386,2019-03-08
BC925,386,2019-03-08
BN624,386,2019-03-08
BC850,386,2019-03-08
DN607,387,2019-03-08
DN605,387,2019-03-08
BN624,389,2019-03-08
BS016,391,2019-03-08
DC855,393,2019-03-08
DC093,393,2019-03-08
BS298,394,2019-03-08
BS013,395,2019-03-08
BS290,396,2019-03-08
DS005,397,2019-03-08
DS007,398,2019-03-08
DN604,461,2019-03-08
DC852,461,2019-03-08
DC853,461,2019-03-08
DC089,462,2019-03-08
EC301,462,2019-03-08
DC081,462,2019-03-08
DC297,462,2019-03-08
DC083,462,2019-03-08
DC092,463,2019-03-08
DC983,463,2019-03-08
DC087,463,2019-03-08
DC090,463,2019-03-08
DC850,464,2019-03-08
DN601,464,2019-03-08
DC295,465,2019-03-08
DN608,466,2019-03-08
DN600,466,2019-03-08
DC855,466,2019-03-08
DC851,467,2019-03-08
DN021,467,2019-03-08
DC293,468,2019-03-08
DC296,468,2019-03-08
DC084,468,2019-03-08
DC298,468,2019-03-08
DC085,468,2019-03-08
DL312,469,2019-03-08
DL306,469,2019-03-08
DC854,470,2019-03-08
DN602,470,2019-03-08
EC013,471,2019-03-08
EC014,471,2019-03-08
EC007,471,2019-03-08
EC300,472,2019-03-08
DC292,474,2019-03-08
DC093,474,2019-03-08
DC091,474,2019-03-08
DC082,474,2019-03-08
DC092,474,2019-03-08
EC002,475,2019-03-08
EC302,475,2019-03-08
EC003,475,2019-03-08
EC304,475,2019-03-08
DC852,489,2019-03-08
DS006,499,2019-03-08
GE705,500,2019-03-08
GE723,500,2019-03-08
GE709,500,2019-03-08
GE718,500,2019-03-08
GD347,500,2019-03-08
GE710,500,2019-03-08
GE706,500,2019-03-08
GE721,500,2019-03-08
GE708,500,2019-03-08
GE702,500,2019-03-08
GE707,500,2019-03-08
GE713,500,2019-03-08
GE714,500,2019-03-08
GE700,500,2019-03-08
GE703,500,2019-03-08
HD235,502,2019-03-08
GR032,502,2019-03-08
GE696,502,2019-03-08
GR035,502,2019-03-08
GR023,502,2019-03-08
HR035,502,2019-03-08
GR029,502,2019-03-08
HR036,502,2019-03-08
GR037,502,2019-03-08
HR033,502,2019-03-08
GD346,502,2019-03-08
GR036,502,2019-03-08
HD243,502,2019-03-08
GD337,502,2019-03-08
GD341,502,2019-03-08
HR032,502,2019-03-08
GD338,503,2019-03-08
GR022,503,2019-03-08
GR036,503,2019-03-08
GE697,503,2019-03-08
GD340,503,2019-03-08
GR035,503,2019-03-08
GE720,503,2019-03-08
BL307,505,2019-03-08
BL317,505,2019-03-08
EL074,505,2019-03-08
BL322,505,2019-03-08
BL313,505,2019-03-08
EL317,505,2019-03-08
EL073,505,2019-03-08
EL305,505,2019-03-08
EL075,505,2019-03-08
EL061,505,2019-03-08
EL313,505,2019-03-08
EL069,505,2019-03-08
BL312,505,2019-03-08
BL339,505,2019-03-08
BL072,505,2019-03-08
EL067,505,2019-03-08
BL308,505,2019-03-08
BL315,505,2019-03-08
BL494,505,2019-03-08
BL492,505,2019-03-08
GL315,506,2019-03-08
GL318,506,2019-03-08
EL316,506,2019-03-08
GL301,506,2019-03-08
EL310,506,2019-03-08
EL066,506,2019-03-08
EL060,506,2019-03-08
EL303,506,2019-03-08
GL308,506,2019-03-08
GL309,506,2019-03-08
EL307,506,2019-03-08
EL300,506,2019-03-08
GL325,506,2019-03-08
EL063,506,2019-03-08
GL323,506,2019-03-08
EL068,506,2019-03-08
EL302,506,2019-03-08
GL080,506,2019-03-08
GL324,506,2019-03-08
GL306,507,2019-03-08
EL070,507,2019-03-08
EL304,507,2019-03-08
EL072,507,2019-03-08
EL309,507,2019-03-08
EL065,507,2019-03-08
EL314,507,2019-03-08
GL303,507,2019-03-08
EL308,507,2019-03-08
DL040,507,2019-03-08
EL064,507,2019-03-08
GL304,507,2019-03-08
EL063,507,2019-03-08
GL313,507,2019-03-08
GL310,508,2019-03-08
GL313,508,2019-03-08
EL302,508,2019-03-08
GL317,508,2019-03-08
GL316,508,2019-03-08
HL322,508,2019-03-08
EL306,508,2019-03-08
GL305,508,2019-03-08
GL312,508,2019-03-08
GL080,508,2019-03-08
GL320,508,2019-03-08
GL319,508,2019-03-08
GL306,508,2019-03-08
GL079,508,2019-03-08
GL318,508,2019-03-08
EA180,511,2019-03-08
EA170,511,2019-03-08
EA303,511,2019-03-08
EA168,511,2019-03-08
EA190,512,2019-03-08
EA075,512,2019-03-08
EA074,512,2019-03-08
EA077,512,2019-03-08
EA191,512,2019-03-08
EA015,512,2019-03-08
EA196,512,2019-03-08
EA196,513,2019-03-08
EA197,513,2019-03-08
EA183,513,2019-03-08
EA003,513,2019-03-08
EA172,513,2019-03-08
EA013,513,2019-03-08
EA018,513,2019-03-08
EA015,513,2019-03-08
EA193,513,2019-03-08
EA010,513,2019-03-08
EA004,513,2019-03-08
EA164,515,2019-03-08
EA162,515,2019-03-08
EA185,515,2019-03-08
EA198,515,2019-03-08
EA195,515,2019-03-08
EA302,515,2019-03-08
DN400,516,2019-03-08
DL313,518,2019-03-08
BL309,518,2019-03-08
DL317,518,2019-03-08
DL302,518,2019-03-08
EA183,519,2019-03-08
GL321,520,2019-03-08
GL326,520,2019-03-08
EA184,521,2019-03-08
EA182,521,2019-03-08
EA175,521,2019-03-08
EA194,521,2019-03-08
EA013,521,2019-03-08
EA178,522,2019-03-08
EA189,522,2019-03-08
EA188,522,2019-03-08
EA181,523,2019-03-08
EA179,523,2019-03-08
EA008,528,2019-03-08
EA018,528,2019-03-08
EA010,528,2019-03-08
EA600,528,2019-03-08
GA164,528,2019-03-08
GA181,528,2019-03-08
EA601,528,2019-03-08
GI017,528,2019-03-08
GA171,528,2019-03-08
EA177,531,2019-03-08
EA027,531,2019-03-08
EA173,531,2019-03-08
EA194,531,2019-03-08
EA075,531,2019-03-08
EA017,531,2019-03-08
EA175,532,2019-03-08
EA186,532,2019-03-08
EA017,532,2019-03-08
EA187,532,2019-03-08
EA006,532,2019-03-08
EA007,533,2019-03-08
EA165,533,2019-03-08
EA166,533,2019-03-08
GA002,534,2019-03-08
GA141,534,2019-03-08
GA169,534,2019-03-08
GA212,534,2019-03-08
EA024,535,2019-03-08
EA602,535,2019-03-08
EA005,535,2019-03-08
EA169,536,2019-03-08
GR407,540,2019-03-08
GA600,540,2019-03-08
GA601,540,2019-03-08
GI001,541,2019-03-08
GI002,541,2019-03-08
GA172,541,2019-03-08
GA145,541,2019-03-08
GA208,541,2019-03-08
GA199,541,2019-03-08
GA169,541,2019-03-08
GI013,541,2019-03-08
GA175,542,2019-03-08
GI014,542,2019-03-08
GA178,542,2019-03-08
GI015,542,2019-03-08
GA156,542,2019-03-08
GA163,542,2019-03-08
GA149,542,2019-03-08
GA159,542,2019-03-08
GA602,545,2019-03-08
GA600,545,2019-03-08
GL307,546,2019-03-08
GL302,546,2019-03-08
EL312,546,2019-03-08
GL081,546,2019-03-08
GL315,546,2019-03-08
GA003,547,2019-03-08
GI007,547,2019-03-08
GA155,548,2019-03-08
GA203,548,2019-03-08
GA140,548,2019-03-08
GA211,548,2019-03-08
GA170,548,2019-03-08
GA175,548,2019-03-08
EA173,549,2019-03-08
HE702,550,2019-03-08
HE705,550,2019-03-08
GE719,550,2019-03-08
HE704,550,2019-03-08
GE703,550,2019-03-08
GE715,550,2019-03-08
HE701,550,2019-03-08
HE703,550,2019-03-08
GE716,550,2019-03-08
GD349,550,2019-03-08
GE704,550,2019-03-08
HE706,550,2019-03-08
HE700,550,2019-03-08
GE701,550,2019-03-08
GD347,550,2019-03-08
GE708,550,2019-03-08
GE711,550,2019-03-08
GA146,552,2019-03-08
GA173,552,2019-03-08
GA208,552,2019-03-08
DN020,560,2019-03-08
EC294,561,2019-03-08
EC001,561,2019-03-08
EC006,561,2019-03-08
EC011,561,2019-03-08
EC303,561,2019-03-08
EN601,594,2019-03-08
GS020,597,2019-03-08
GS024,597,2019-03-08
GS032,598,2019-03-08
HL310,601,2019-03-08
GR033,602,2019-03-08
GD333,602,2019-03-08
HR030,602,2019-03-08
HR029,602,2019-03-08
GR021,602,2019-03-08
HR032,602,2019-03-08
HR031,602,2019-03-08
GR024,602,2019-03-08
HR039,602,2019-03-08
HR028,602,2019-03-08
HD244,602,2019-03-08
GE696,602,2019-03-08
GR026,602,2019-03-08
GR028,602,2019-03-08
GR032,602,2019-03-08
GE697,602,2019-03-08
GR029,602,2019-03-08
HE711,603,2019-03-08
HD244,603,2019-03-08
HE712,603,2019-03-08
HD248,603,2019-03-08
HE710,603,2019-03-08
GD335,603,2019-03-08
HD250,603,2019-03-08
HD241,603,2019-03-08
HD242,603,2019-03-08
GD350,603,2019-03-08
GD339,603,2019-03-08
HD243,603,2019-03-08
HD251,603,2019-03-08
HD240,603,2019-03-08
HD239,603,2019-03-08
HD246,603,2019-03-08
HD236,603,2019-03-08
HD238,603,2019-03-08
GE848,603,2019-03-08
HE707,603,2019-03-08
HD247,603,2019-03-08
GD338,603,2019-03-08
HD249,603,2019-03-08
GD349,603,2019-03-08
HE716,603,2019-03-08
GE717,603,2019-03-08
HE704,603,2019-03-08
HE720,603,2019-03-08
HE714,603,2019-03-08
HL314,607,2019-03-08
HL313,607,2019-03-08
HL315,607,2019-03-08
HL308,607,2019-03-08
HL316,607,2019-03-08
HL306,607,2019-03-08
HL328,607,2019-03-08
HL301,607,2019-03-08
HL307,607,2019-03-08
HL320,607,2019-03-08
HL309,607,2019-03-08
HL319,607,2019-03-08
HL326,607,2019-03-08
HA260,608,2019-03-08
HA262,609,2019-03-08
GL311,610,2019-03-08
GL314,610,2019-03-08
HA287,612,2019-03-08
HA010,612,2019-03-08
HA264,612,2019-03-08
HA256,612,2019-03-08
HA255,612,2019-03-08
HA616,614,2019-03-08
HA022,614,2019-03-08
GA601,614,2019-03-08
GR405,614,2019-03-08
GR408,614,2019-03-08
GR406,614,2019-03-08
GR407,614,2019-03-08
HA602,614,2019-03-08
HA294,614,2019-03-08
HA279,615,2019-03-08
HA004,615,2019-03-08
GA949,616,2019-03-08
GA948,616,2019-03-08
HA025,617,2019-03-08
HA024,617,2019-03-08
HA699,617,2019-03-08
HA016,617,2019-03-08
HA002,617,2019-03-08
HA276,617,2019-03-08
HA292,617,2019-03-08
HI007,617,2019-03-08
HA600,619,2019-03-08
HA020,619,2019-03-08
HI012,619,2019-03-08
HA605,619,2019-03-08
HA023,619,2019-03-08
HA613,619,2019-03-08
HA014,619,2019-03-08
HA008,619,2019-03-08
HA021,620,2019-03-08
EA176,621,2019-03-08
EA012,621,2019-03-08
EA006,621,2019-03-08
EA001,621,2019-03-08
EA011,621,2019-03-08
EA015,621,2019-03-08
EA165,621,2019-03-08
EA014,621,2019-03-08
HI009,622,2019-03-08
HA253,622,2019-03-08
HA276,622,2019-03-08
HI001,623,2019-03-08
HA265,623,2019-03-08
HA616,623,2019-03-08
HA606,623,2019-03-08
GI009,624,2019-03-08
GA147,624,2019-03-08
GA154,624,2019-03-08
GA210,624,2019-03-08
GA150,625,2019-03-08
GA151,625,2019-03-08
GA163,625,2019-03-08
GA161,625,2019-03-08
GA160,625,2019-03-08
GA165,625,2019-03-08
GA199,625,2019-03-08
GA164,625,2019-03-08
GA166,625,2019-03-08
HA199,627,2019-03-08
HA012,627,2019-03-08
HA007,627,2019-03-08
HA262,627,2019-03-08
HA296,628,2019-03-08
HA008,628,2019-03-08
HA297,628,2019-03-08
HA192,628,2019-03-08
HA299,628,2019-03-08
HA252,628,2019-03-08
HA015,628,2019-03-08
HA017,630,2019-03-08
HA193,630,2019-03-08
HI011,630,2019-03-08
HI013,630,2019-03-08
HA022,630,2019-03-08
GA212,631,2019-03-08
GA139,631,2019-03-08
GA143,631,2019-03-08
HI858,632,2019-03-08
GA200,633,2019-03-08
GA159,633,2019-03-08
GI010,633,2019-03-08
GI016,633,2019-03-08
GA202,635,2019-03-08
GA144,635,2019-03-08
GA178,635,2019-03-08
GA213,636,2019-03-08
GI011,636,2019-03-08
GA168,636,2019-03-08
GA174,636,2019-03-08
GI008,637,2019-03-08
GI004,637,2019-03-08
GA179,638,2019-03-08
GA207,638,2019-03-08
GA202,638,2019-03-08
GA209,639,2019-03-08
GA176,639,2019-03-08
GI005,639,2019-03-08
GA203,639,2019-03-08
GA205,640,2019-03-08
GA174,640,2019-03-08
GA201,640,2019-03-08
GI012,641,2019-03-08
GA201,642,2019-03-08
GA158,642,2019-03-08
GA206,642,2019-03-08
GA204,643,2019-03-08
GI003,643,2019-03-08
GA167,643,2019-03-08
GA162,643,2019-03-08
HI852,644,2019-03-08
HA290,646,2019-03-08
HA609,646,2019-03-08
HI014,646,2019-03-08
HA603,646,2019-03-08
HA286,646,2019-03-08
GA206,649,2019-03-08
GI006,649,2019-03-08
GA180,649,2019-03-08
GA003,649,2019-03-08
HA027,650,2019-03-08
HA604,650,2019-03-08
HA266,650,2019-03-08
HA614,650,2019-03-08
HA602,650,2019-03-08
HA281,650,2019-03-08
HA288,650,2019-03-08
HA015,650,2019-03-08
HA284,650,2019-03-08
HA613,650,2019-03-08
HA699,650,2019-03-08
HA601,650,2019-03-08
HA280,653,2019-03-08
HA001,653,2019-03-08
HA011,653,2019-03-08
HA262,653,2019-03-08
HA264,653,2019-03-08
HA295,653,2019-03-08
HA298,654,2019-03-08
HA294,654,2019-03-08
HI006,654,2019-03-08
HI005,654,2019-03-08
HA269,654,2019-03-08
HA260,654,2019-03-08
HA285,654,2019-03-08
HA276,654,2019-03-08
HA243,655,2019-03-08
HA259,655,2019-03-08
HA005,655,2019-03-08
HA258,655,2019-03-08
HA192,655,2019-03-08
HA278,656,2019-03-08
EA019,657,2019-03-08
EA025,657,2019-03-08
HA194,658,2019-03-08
HI003,658,2019-03-08
HI008,658,2019-03-08
HA292,658,2019-03-08
HA019,658,2019-03-08
HA293,658,2019-03-08
HA006,658,2019-03-08
HA001,658,2019-03-08
HA013,658,2019-03-08
HA196,659,2019-03-08
HA195,659,2019-03-08
HA269,659,2019-03-08
GN605,661,2019-03-08
GN604,661,2019-03-08
GA208,661,2019-03-08
GN606,662,2019-03-08
GN600,662,2019-03-08
GN601,662,2019-03-08
GN603,662,2019-03-08
EC008,663,2019-03-08
EC010,663,2019-03-08
EC009,663,2019-03-08
GC295,665,2019-03-08
GC017,665,2019-03-08
EC004,665,2019-03-08
GC015,665,2019-03-08
GN608,666,2019-03-08
GN606,666,2019-03-08
HA268,668,2019-03-08
HA016,668,2019-03-08
HC850,670,2019-03-08
HC851,670,2019-03-08
HI859,671,2019-03-08
HI853,671,2019-03-08
HI854,673,2019-03-08
HN615,673,2019-03-08
HI857,673,2019-03-08
HN617,673,2019-03-08
HA260,679,2019-03-08
HA284,680,2019-03-08
HA263,680,2019-03-08
HA029,680,2019-03-08
HA006,680,2019-03-08
HA028,680,2019-03-08
HA013,680,2019-03-08
HI003,680,2019-03-08
HA191,681,2019-03-08
HA273,681,2019-03-08
GA153,683,2019-03-08
GA143,683,2019-03-08
GA157,683,2019-03-08
HA606,684,2019-03-08
HA608,684,2019-03-08
HA607,684,2019-03-08
HA269,684,2019-03-08
HA261,684,2019-03-08
HA609,684,2019-03-08
HA618,684,2019-03-08
HA604,684,2019-03-08
HA613,684,2019-03-08
HA619,684,2019-03-08
HA619,685,2019-03-08
HA610,685,2019-03-08
GN606,689,2019-03-08
HI007,690,2019-03-08
HA277,690,2019-03-08
HA197,690,2019-03-08
HA021,690,2019-03-08
GS033,696,2019-03-08
GS028,697,2019-03-08
GS021,699,2019-03-08
BL302,700,2019-03-08
BL310,700,2019-03-08
HL303,700,2019-03-08
BL319,700,2019-03-08
BL330,700,2019-03-08
HL317,700,2019-03-08
BL320,700,2019-03-08
HL300,700,2019-03-08
HL325,700,2019-03-08
BL337,700,2019-03-08
HL118,700,2019-03-08
BL313,700,2019-03-08
HA255,712,2019-03-08
HA615,712,2019-03-08
HA618,712,2019-03-08
GS023,795,2019-03-08
BA014,811,2019-03-08
BA009,811,2019-03-08
BA006,811,2019-03-08
BA023,811,2019-03-08
BA021,812,2019-03-08
BA005,812,2019-03-08
BA008,812,2019-03-08
BA025,812,2019-03-08
BA011,812,2019-03-08
BA011,815,2019-03-08
BA014,815,2019-03-08
BA034,815,2019-03-08
BA010,815,2019-03-08
BA024,816,2019-03-08
BA023,816,2019-03-08
BA016,816,2019-03-08
BA012,816,2019-03-08
BA277,822,2019-03-08
BA017,822,2019-03-08
BA011,822,2019-03-08
BA022,827,2019-03-08
BA019,829,2019-03-08
BA012,829,2019-03-08
BA139,829,2019-03-08
BA013,829,2019-03-08
BA015,829,2019-03-08
BA113,829,2019-03-08
BA010,829,2019-03-08
BA023,829,2019-03-08
BC020,870,2019-03-08
BC282,870,2019-03-08
BC006,870,2019-03-08
BC010,870,2019-03-08
BC009,870,2019-03-08
BC004,870,2019-03-08
BI852,875,2019-03-08
BI854,875,2019-03-08
BC027,876,2019-03-08
BC016,876,2019-03-08
BC303,876,2019-03-08
BC300,876,2019-03-08
BC322,876,2019-03-08
BC321,876,2019-03-08
BC282,876,2019-03-08
BC033,876,2019-03-08
BC850,889,2019-03-08
GS030,895,2019-03-08
BA115,924,2019-03-08
BA037,924,2019-03-08
BA015,924,2019-03-08
BA127,924,2019-03-08
BA021,924,2019-03-08
BA132,924,2019-03-08
BT009,979,2019-03-08
BT005,979,2019-03-08
BT006,979,2019-03-08
GS025,994,2019-03-08
GS016,999,2019-03-08
HR039,X11,2019-03-08
HR034,X11,2019-03-08
HR033,X11,2019-03-08
HR037,X11,2019-03-08
GR028,X12,2019-03-08
GR027,X12,2019-03-08
EA009,X14,2019-03-08
EA014,X14,2019-03-08
HR028,X20,2019-03-08
HR034,X20,2019-03-08
HR031,X20,2019-03-08
HL302,X32,2019-03-08
HL324,X32,2019-03-08
HL304,X32,2019-03-08
HL311,X32,2019-03-08
HL326,X35,2019-03-08
HL319,X35,2019-03-08
HL113,X35,2019-03-08
HL114,X35,2019-03-08
HL312,X35,2019-03-08
HL116,X35,2019-03-08
HL118,X35,2019-03-08
HL112,X35,2019-03-08
HL109,X35,2019-03-08
HL308,X35,2019-03-08
HL105,X35,2019-03-08
HL302,X35,2019-03-08
DN019,Z03,2019-03-08
LB602,050,2019-03-15
LB602,040,2019-03-15
LB603,040,2019-03-15
LB605,050,2019-03-15
LC009,370,2019-03-15
LC010,860,2019-03-15
LC011,652,2019-03-15
BA001,243,2019-03-16
LC012,674,2019-03-15
LC013,828,2019-03-15
BA002,342,2019-03-16
LC014,777,2019-03-15
BA004,342,2019-03-16
LC015,652,2019-03-15
LC016,370,2019-03-15
BA008,811,2019-03-16
LC017,860,2019-03-15
BA009,812,2019-03-16
LC018,674,2019-03-15
BA013,822,2019-03-16
BA014,816,2019-03-16
LC019,801,2019-03-15
LC020,674,2019-03-15
BA016,812,2019-03-16
LC021,860,2019-03-15
LC022,370,2019-03-15
BA022,811,2019-03-16
LC026,652,2019-03-15
BA023,829,2019-03-16
LC027,674,2019-03-15
BA026,372,2019-03-16
LC028,674,2019-03-15
BA031,222,2019-03-16
LC029,860,2019-03-15
BA033,371,2019-03-16
BA117,232,2019-03-16
LC073,801,2019-03-15
BA118,226,2019-03-16
LC295,826,2019-03-15
LC298,860,2019-03-15
LC298,828,2019-03-15
BA121,232,2019-03-16
LC301,380,2019-03-15
BA126,226,2019-03-16
BA127,233,2019-03-16
LC303,380,2019-03-15
BA128,225,2019-03-16
LC304,801,2019-03-15
LC500,801,2019-03-15
BA134,231,2019-03-16
LC504,860,2019-03-15
BA136,924,2019-03-16
LC505,801,2019-03-15
LC506,860,2019-03-15
BA136,226,2019-03-16
BA137,924,2019-03-16
LC507,380,2019-03-15
LC850,865,2019-03-15
BA601,216,2019-03-16
BA602,216,2019-03-16
LC851,861,2019-03-15
BA604,216,2019-03-16
LC851,809,2019-03-15
LE700,303,2019-03-15
LE701,303,2019-03-15
BB300,011,2019-03-16
BB302,010,2019-03-16
LE702,303,2019-03-15
LE703,303,2019-03-15
BB303,010,2019-03-16
LE704,303,2019-03-15
BB304,021,2019-03-16
BB307,021,2019-03-16
LE705,303,2019-03-15
LE706,303,2019-03-15
BB308,011,2019-03-16
BB309,021,2019-03-16
LE708,303,2019-03-15
BB310,011,2019-03-16
LE709,303,2019-03-15
BB498,020,2019-03-16
LE710,303,2019-03-15
LE848,303,2019-03-15
LE849,303,2019-03-15
LL029,304,2019-03-15
BB601,030,2019-03-16
LL030,024,2019-03-15
LL031,304,2019-03-15
LL300,304,2019-03-15
LL301,024,2019-03-15
LL301,023,2019-03-15
LL303,304,2019-03-15
BB602,030,2019-03-16
LL304,304,2019-03-15
LL305,304,2019-03-15
LL306,304,2019-03-15
BB605,030,2019-03-16
BB608,030,2019-03-16
LL307,304,2019-03-15
LL308,304,2019-03-15
LL308,024,2019-03-15
LL309,X31,2019-03-15
LL309,X30,2019-03-15
BB611,020,2019-03-16
LN006,861,2019-03-15
LN007,825,2019-03-15
BB612,020,2019-03-16
LN403,861,2019-03-15
LN403,814,2019-03-15
BB613,020,2019-03-16
LR801,023,2019-03-15
LR802,022,2019-03-15
LR803,023,2019-03-15
LS002,799,2019-03-15
MA002,916,2019-03-15
BB615,020,2019-03-16
BB617,030,2019-03-16
MA003,924,2019-03-15
BC001,183,2019-03-16
BC002,205,2019-03-16
MA004,916,2019-03-15
BC005,876,2019-03-16
MA005,917,2019-03-15
MA006,924,2019-03-15
BC006,169,2019-03-16
MA007,917,2019-03-15
MA007,821,2019-03-15
BC007,169,2019-03-16
MA008,821,2019-03-15
BC009,175,2019-03-16
MA010,821,2019-03-15
BC010,166,2019-03-16
MA011,924,2019-03-15
BC012,166,2019-03-16
MA011,917,2019-03-15
BC013,870,2019-03-16
BC014,870,2019-03-16
MA012,917,2019-03-15
BC015,876,2019-03-16
MA013,924,2019-03-15
MA013,917,2019-03-15
MA299,821,2019-03-15
MA855,911,2019-03-15
BC017,876,2019-03-16
MA949,918,2019-03-15
BC018,175,2019-03-16
MB300,040,2019-03-15
BC019,171,2019-03-16
MB301,040,2019-03-15
MB603,040,2019-03-15
MB605,040,2019-03-15
BC020,870,2019-03-16
MC076,901,2019-03-15
BC022,374,2019-03-16
MC078,901,2019-03-15
MC079,901,2019-03-15
MC080,972,2019-03-15
BC023,374,2019-03-16
MC301,972,2019-03-15
BC025,160,2019-03-16
BC026,160,2019-03-16
MC302,901,2019-03-15
BC027,160,2019-03-16
MC304,901,2019-03-15
BC029,370,2019-03-16
MC305,040,2019-03-15
BC033,207,2019-03-16
BC190,374,2019-03-16
MC306,901,2019-03-15
MC307,972,2019-03-15
BC280,205,2019-03-16
BC281,372,2019-03-16
MC491,901,2019-03-15
BC283,870,2019-03-16
MC851,365,2019-03-15
BC304,205,2019-03-16
ML301,307,2019-03-15
BC306,205,2019-03-16
ML302,902,2019-03-15
ML305,902,2019-03-15
BC307,182,2019-03-16
ML305,023,2019-03-15
ML306,902,2019-03-15
ML307,022,2019-03-15
ML308,307,2019-03-15
BC308,207,2019-03-16
ML312,307,2019-03-15
ML313,307,2019-03-15
ML314,902,2019-03-15
BC309,205,2019-03-16
ML499,902,2019-03-15
MN401,913,2019-03-15
BC310,182,2019-03-16
MN402,965,2019-03-15
BC312,371,2019-03-16
MN403,911,2019-03-15
BC316,372,2019-03-16
MN404,915,2019-03-15
BC322,170,2019-03-16
MN405,912,2019-03-15
BC598,170,2019-03-16
BC599,170,2019-03-16
MN600,965,2019-03-15
MN603,150,2019-03-15
BC851,176,2019-03-16
BC852,361,2019-03-16
MN604,967,2019-03-15
BC904,386,2019-03-16
MN605,967,2019-03-15
BC905,386,2019-03-16
MN605,965,2019-03-15
MN606,965,2019-03-15
BC908,366,2019-03-16
MN607,967,2019-03-15
BC911,189,2019-03-16
BC925,385,2019-03-16
MN608,965,2019-03-15
MN609,464,2019-03-15
BC926,212,2019-03-16
MN610,967,2019-03-15
MN611,989,2019-03-15
BC928,365,2019-03-16
MN611,150,2019-03-15
BC930,168,2019-03-16
MR106,021,2019-03-15
MR800,023,2019-03-15
MR801,023,2019-03-15
BC931,366,2019-03-16
MS006,996,2019-03-15
MS007,997,2019-03-15
MT011,979,2019-03-15
BC932,365,2019-03-16
MT012,979,2019-03-15
MT013,979,2019-03-15
BC933,365,2019-03-16
BC936,212,2019-03-16
BC938,176,2019-03-16
BC941,214,2019-03-16
BC942,343,2019-03-16
BD135,203,2019-03-16
BD144,203,2019-03-16
BD145,203,2019-03-16
BD148,203,2019-03-16
BD149,203,2019-03-16
BE700,203,2019-03-16
BE704,203,2019-03-16
BE706,203,2019-03-16
BE713,200,2019-03-16
BE714,200,2019-03-16
BE716,200,2019-03-16
BE717,203,2019-03-16
BE718,200,2019-03-16
BE719,203,2019-03-16
BE720,200,2019-03-16
BE721,203,2019-03-16
BI003,211,2019-03-16
BI004,211,2019-03-16
BI852,889,2019-03-16
BI852,164,2019-03-16
BI853,875,2019-03-16
BI856,213,2019-03-16
BI857,188,2019-03-16
BI857,150,2019-03-16
BI858,827,2019-03-16
BI862,266,2019-03-16
BI863,229,2019-03-16
BI864,213,2019-03-16
BI865,272,2019-03-16
BI866,275,2019-03-16
BI867,285,2019-03-16
BI868,274,2019-03-16
BI870,285,2019-03-16
BI871,280,2019-03-16
BI872,280,2019-03-16
BI873,274,2019-03-16
BI874,275,2019-03-16
BI875,285,2019-03-16
BI876,266,2019-03-16
BI877,389,2019-03-16
BI877,385,2019-03-16
BI878,260,2019-03-16
BI879,311,2019-03-16
BI881,209,2019-03-16
BL304,022,2019-03-16
BL305,022,2019-03-16
BL307,023,2019-03-16
BL309,023,2019-03-16
BL310,256,2019-03-16
BL313,022,2019-03-16
BL314,307,2019-03-16
BL316,256,2019-03-16
BL317,256,2019-03-16
BL319,023,2019-03-16
BL320,023,2019-03-16
BL322,518,2019-03-16
BL326,022,2019-03-16
BL327,023,2019-03-16
BL329,022,2019-03-16
BL332,023,2019-03-16
BL333,022,2019-03-16
BL334,256,2019-03-16
BL335,022,2019-03-16
BL338,307,2019-03-16
BL685,023,2019-03-16
BL693,022,2019-03-16
BL696,023,2019-03-16
BN411,214,2019-03-16
BN609,244,2019-03-16
BN610,236,2019-03-16
BN615,275,2019-03-16
BN616,224,2019-03-16
BN617,272,2019-03-16
BN617,184,2019-03-16
BN621,181,2019-03-16
BN622,184,2019-03-16
BR108,020,2019-03-16
BT003,979,2019-03-16
BT004,979,2019-03-16
BT005,979,2019-03-16
BT006,979,2019-03-16
BT007,979,2019-03-16
BT008,979,2019-03-16
BT009,979,2019-03-16
BT010,979,2019-03-16
CA600,216,2019-03-16
CA601,216,2019-03-16
CA603,216,2019-03-16
CB601,020,2019-03-16
CB602,030,2019-03-16
CB604,020,2019-03-16
CC194,375,2019-03-16
CC195,373,2019-03-16
CC196,372,2019-03-16
CC300,380,2019-03-16
CC301,380,2019-03-16
CI001,375,2019-03-16
CI002,222,2019-03-16
CI005,341,2019-03-16
CL300,307,2019-03-16
CL302,307,2019-03-16
CL303,022,2019-03-16
CL306,307,2019-03-16
CL699,022,2019-03-16
CR804,022,2019-03-16
DA010,336,2019-03-16
DA011,323,2019-03-16
DA012,323,2019-03-16
DA013,336,2019-03-16
DA014,321,2019-03-16
DA016,338,2019-03-16
